878,The Weeknd ,Reminder,245,7.0,9,0,895385,5.9620662E7
596,Young Thug ,Relationship,327,0.0,53,0,426423,8.9108978E7
48,Childish Gambino ,Redbone,1075,42.0,8,0,950460,3.63834232E8
428,Lil Skies ,Red Roses,365,0.0,36,0,532229,1.19331204E8
655,Kevin Gates ,Really Really,381,0.0,35,0,395758,8.0866635E7
866,Clean Bandit ,Rather Be,393,0.0,11,0,290140,6.0562179E7
760,Lil Tecca ,Ransom,188,0.0,18,0,805754,6.9645813E7
82,Lil Tecca ,Ransom,465,110.0,1,(x26),1833927,2.92578295E8
490,Yo Gotti ,Rake It Up,284,0.0,17,0,715011,1.07156568E8
558,Lady Gaga ,Rain On Me,209,21.0,1,(x1),2234783,9.5611004E7
66,Arizona Zervas ,ROXANNE,536,123.0,1,(x23),1676128,3.14843202E8
45,DaBaby ,ROCKSTAR,549,164.0,1,(x65),1975668,3.73388283E8
963,Aminé ,REEL IT IN,160,0.0,37,0,554869,5.4739294E7
76,Polo G ,RAPSTAR,519,84.0,1,(x22),2691084,2.99470033E8
999,Taylor Swift ,Question...?,49,7.0,8,0,5519609,5.1647553E7
535,Ritt Momney ,Put Your Records On,277,0.0,13,0,713447,9.9070218E7
473,Kid Cudi ,Pursuit Of Happiness (Nightmare),413,0.0,47,0,391076,1.09480124E8
234,Mustard ,Pure Water,396,0.0,11,0,905428,1.80042907E8
639,Lil Baby ,Pure Cocaine,247,0.0,21,0,846291,8.3580799E7
38,Post Malone ,Psycho,607,107.0,1,(x1),3261937,3.96525691E8
678,Kesha ,Praying,236,0.0,15,0,711322,7.8594034E7
595,The Weeknd ,Pray For Me,148,35.0,3,(x4),1522363,8.9699614E7
467,A$AP Rocky ,Praise The Lord (Da Shine),281,3.0,5,0,1339872,1.10819424E8
680,Kanye West ,Praise God,213,5.0,6,0,2438681,7.8568531E7
420,Rae Sremmurd ,Powerglide,263,0.0,15,0,940053,1.20839941E8
824,Omarion ,Post to Be,341,0.0,16,0,384620,6.4187302E7
332,Drake ,Portland,331,26.0,2,(x5),2385233,1.44664417E8
528,Drake ,Pop Style,280,22.0,3,(x10),1144421,1.00358319E8
125,Polo G ,Pop Out,647,25.0,8,0,1046233,2.51658876E8
198,Rich The Kid ,Plug Walk,417,29.0,6,0,1341514,1.98858962E8
894,Cardi B ,Please Me,131,1.0,10,0,1339719,5.8439781E7
875,Joel Adams ,Please Don't Go,182,0.0,29,0,463865,5.9849309E7
687,KYLE ,Playinwitme,186,0.0,21,0,753908,7.6991101E7
253,A$AP Ferg ,Plain Jane,408,22.0,6,0,929255,1.74255086E8
466,Ed Sheeran ,Photograph,679,0.0,16,0,349617,1.11120972E8
231,Ed Sheeran ,Perfect,488,0.0,11,0,931316,1.80975541E8
397,Farruko ,Pepas,337,0.0,16,0,696956,1.2748386E8
187,Justin Bieber ,Peaches,312,58.0,1,(x10),2181089,2.03494777E8
127,Drake ,Passionfruit,622,51.0,1,(x13),2811262,2.49576463E8
589,The Weeknd ,Party Monster,221,24.0,2,(x1),1495895,9.0931727E7
405,StaySolidRocky ,Party Girl,239,53.0,2,(x21),1169465,1.25662367E8
541,Bad Bunny ,Party,192,6.0,7,0,1576377,9.7935403E7
427,The Chainsmokers ,Paris,224,45.0,3,(x1),1275674,1.19358756E8
679,Post Malone ,Paranoid,137,25.0,1,(x1),3694438,7.8582762E7
580,Bazzi ,Paradise,251,0.0,18,0,735900,9.2269595E7
264,Lil Nas X ,Panini,249,67.0,1,(x2),2147076,1.71512571E8
143,Desiigner ,Panda,518,109.0,1,(x6),1652864,2.37739871E8
565,Future ,PUFFIN ON ZOOTIEZ,225,7.0,4,0,1417345,9.4325787E7
550,G Herbo ,PTSD,317,0.0,29,0,630282,9.6878801E7
599,KAROL G ,PROVENZA,210,0.0,11,0,708235,8.8539867E7
634,6LACK ,PRBLMS,389,0.0,93,0,268283,8.4279473E7
370,DJ Khaled ,POPSTAR,317,26.0,1,(x2),2013630,1.35192435E8
383,ZAYN ,PILLOWTALK,297,84.0,1,(x10),1277421,1.31983424E8
254,Famous Dex ,PICK IT UP,421,0.0,13,0,800864,1.73990426E8
694,Lil Uzi Vert ,P2,148,14.0,2,(x3),1922227,7.5685447E7
998,YoungBoy Never Broke Again ,Outside Today,189,0.0,74,0,427688,5.1700652E7
835,The Lumineers ,Ophelia,370,0.0,43,0,344295,6.3226678E7
802,Nicki Minaj ,Only,404,48.0,5,0,410679,6.5470534E7
581,Marshmello ,One Thing Right,238,0.0,14,0,884052,9.1972872E7
492,Post Malone ,One Right Now,261,7.0,1,(x2),1830368,1.06856619E8
820,Lil Yachty ,One Night,298,0.0,39,0,387261,6.4228675E7
799,Old Dominion ,One Man Band,248,0.0,63,0,380219,6.6055536E7
621,Calvin Harris ,One Kiss,176,0.0,17,0,816807,8.5666961E7
23,Drake ,One Dance,772,187.0,1,(x103),2767175,4.54267392E8
728,Timeflies ,Once In a While,242,0.0,35,0,431255,7.2312385E7
797,Ellie Goulding ,On My Mind,204,18.0,8,0,564148,6.6115839E7
725,Lil Baby ,On Me,200,0.0,26,0,494284,7.2577214E7
157,Lil Nas X ,Old Town Road  Remix,317,95.0,1,(x30),3113535,2.29868299E8
382,Lil Nas X ,Old Town Road,175,50.0,1,(x2),2450954,1.32031403E8
439,Bad Bunny ,Ojitos Lindos,226,1.0,10,0,1230515,1.1706488E8
556,The Weeknd ,Often,585,5.0,7,0,510308,9.5876024E7
511,JACKBOYS ,OUT WEST,262,4.0,2,(x1),1618620,1.02677098E8
453,Khalid ,OTW,294,0.0,17,0,915514,1.13437143E8
743,Baby Keem ,ORANGE SODA,240,0.0,52,0,470236,7.0880266E7
719,Young M.A ,OOOUUU,218,0.0,14,0,594385,7.3663117E7
888,Ski Mask The Slump God ,Nuketown,147,0.0,13,0,990451,5.8800265E7
330,Lil Skies ,Nowadays,441,0.0,24,0,626292,1.44878462E8
512,Halsey ,Now Or Never,254,0.0,12,0,798523,1.02516119E8
716,The Rare Occasions ,Notion,240,0.0,33,0,468246,7.3881354E7
229,Lil Mosey ,Noticed,531,0.0,17,0,836165,1.81647697E8
88,Drake ,Nonstop,478,69.0,1,(x7),5749019,2.86786239E8
695,Rae Sremmurd ,No Type,522,0.0,11,0,330170,7.5658607E7
619,French Montana ,No Stylist,201,0.0,14,0,937243,8.5747254E7
4,J. Cole ,No Role Modelz,2547,6.0,7,0,659366,7.34857487E8
827,Cheat Codes ,No Promises,230,0.0,50,0,478508,6.3729152E7
233,Chance the Rapper ,No Problem,568,0.0,13,0,695093,1.80053419E8
569,Don Toliver ,No Idea,246,0.0,17,0,723629,9.3790452E7
468,21 Savage ,No Heart,382,0.0,18,0,559060,1.10613158E8
126,Chris Brown ,No Guidance,550,53.0,3,(x1),1259463,2.50362082E8
749,Kodak Black ,No Flockin,366,0.0,64,0,250355,7.0434887E7
729,DJ Khaled ,No Brainer,118,18.0,3,(x1),1510233,7.2279841E7
850,Kehlani ,Nights Like This,156,0.0,19,0,787196,6.1626885E7
68,Drake ,Nice For What,467,93.0,1,(x32),3183067,3.13324663E8
257,Dua Lipa ,New Rules,399,0.0,11,0,783946,1.73328947E8
711,Lil Uzi Vert ,New Patek,161,10.0,1,(x1),1812305,7.4465767E7
498,Rich The Kid ,New Freezer,310,0.0,25,0,595266,1.05262051E8
914,Dennis Lloyd ,Nevermind,177,0.0,31,0,618929,5.7848143E7
667,Bad Bunny ,Neverita,213,0.0,13,0,1399198,7.9303751E7
957,Katy Perry ,Never Really Over,126,1.0,10,0,1027556,5.5067804E7
521,Zara Larsson ,Never Forget You,280,1.0,9,0,659192,1.01316722E8
487,Camila Cabello ,Never Be the Same,236,8.0,5,0,1048100,1.07372683E8
412,Flume ,Never Be Like You,357,0.0,14,0,604526,1.23343026E8
681,J. Cole ,Neighbors,294,8.0,3,(x2),1898670,7.7926846E7
151,Rihanna ,Needed Me,494,154.0,2,(x3),1018495,2.33794067E8
107,Doja Cat ,Need To Know,460,72.0,3,(x3),1245936,2.68475081E8
658,Imagine Dragons ,Natural,216,0.0,21,0,690130,8.0538052E7
579,Migos ,Narcos,228,14.0,2,(x2),1634923,9.2278196E7
987,Jack Harlow ,Nail Tech,110,23.0,2,(x2),1135997,5.2488297E7
587,"Tyler The Creator ",NEW MAGIC WAND,305,1.0,5,0,1537094,9.1144161E7
979,Ariana Grande ,NASA,102,9.0,3,(x5),2947263,5.3660003E7
764,Kendrick Lamar ,N95,137,7.0,1,(x6),4972590,6.9261483E7
950,NAV ,Myself,265,0.0,90,0,278370,5.5379514E7
650,Lil Uzi Vert ,Myron,195,7.0,1,(x1),2271346,8.1140683E7
774,Fetty Wap ,My Way,293,8.0,10,0,449305,6.8534872E7
975,Coldplay ,My Universe,165,1.0,8,0,946374,5.3947652E7
959,Saweetie ,My Type,175,0.0,43,0,465578,5.5014809E7
626,Camila Cabello ,My Oh My,171,1.0,10,0,905694,8.5344666E7
367,Flo Rida ,My House,411,64.0,4,0,787490,1.35782448E8
912,Harry Styles ,Music For a Sushi Restaurant,114,14.0,3,(x3),3399921,5.7916775E7
74,YNW Melly ,Murder On My Mind,771,43.0,4,0,1483131,3.0530606E8
860,21 Savage ,Mr. Right Now,147,15.0,2,(x1),2026968,6.1032599E7
153,The Killers ,Mr. Brightside,877,0.0,35,0,407790,2.32977345E8
670,Big Sean ,Moves,243,5.0,8,0,887512,7.911032E7
354,Migos ,MotorSport,311,11.0,6,0,1088075,1.3846764E8
980,Post Malone ,Motley Crew,115,13.0,3,(x3),1695072,5.3597602E7
924,Hailee Steinfeld ,Most Girls,209,0.0,51,0,478067,5.6922479E7
391,Bad Bunny ,Moscow Mule,219,11.0,1,(x1),2582359,1.28972121E8
214,Morgan Wallen ,More Than My Hometown,697,0.0,18,0,698510,1.91448082E8
971,DDG ,Moonwalking in Calabasas,177,0.0,36,0,495420,5.4093363E7
28,XXXTENTACION ,Moonlight,923,57.0,2,(x2),3167290,4.31568186E8
426,Pop Smoke ,Mood Swings,306,6.0,9,0,846397,1.19371547E8
67,24kGoldn ,Mood,547,165.0,1,(x2),1633022,3.1450448E8
849,Yeat ,Monëy so big,180,0.0,25,0,464173,6.1764389E7
188,Kendrick Lamar ,Money Trees,726,0.0,38,0,481011,2.03375167E8
295,Lil Uzi Vert ,Money Longer,648,0.0,33,0,440383,1.59142673E8
108,Drake ,Money In The Grave (Drake ft. Rick Ross),467,79.0,1,(x6),2024475,2.65919957E8
392,Cardi B ,Money,273,1.0,9,0,1148815,1.28812752E8
937,Lil Wayne ,Mona Lisa,85,14.0,1,(x7),4444027,5.6354529E7
740,Drake ,Mob Ties,133,8.0,5,0,3859100,7.1016033E7
83,Sheck Wes ,Mo Bamba,421,115.0,1,(x7),1709407,2.89673118E8
509,YNW Melly ,Mixed Personalities,225,0.0,12,0,894571,1.02953208E8
398,Justin Bieber ,Mistletoe,295,0.0,13,0,1898014,1.2718855E8
380,Trippie Redd ,Miss The Rage,349,8.0,3,(x6),1699784,1.32399703E8
163,Bazzi ,Mine,510,51.0,3,(x4),1336329,2.23577524E8
664,Taylor Swift ,Midnight Rain,68,30.0,3,(x14),5987889,7.9514355E7
452,DJ Snake ,Middle,353,0.0,14,0,634100,1.13465863E8
474,J Balvin ,Mi Gente,238,28.0,7,0,867663,1.09423268E8
640,Shawn Mendes ,Mercy,259,0.0,23,0,512743,8.3334888E7
293,Maroon 5 ,Memories,372,17.0,6,0,1118361,1.59686092E8
399,THE ANXIETY ,Meet Me At Our Spot,281,21.0,8,0,852099,1.26861687E8
61,Bebe Rexha ,Meant to Be,801,0.0,15,0,787868,3.18478528E8
624,Childish Gambino ,Me and Your Mama,271,0.0,14,0,692793,8.5544703E7
169,Bad Bunny ,Me Porto Bonito,237,154.0,2,(x27),1947674,2.17545422E8
867,Harry Styles ,Matilda,142,14.0,3,(x4),2881699,6.0459436E7
103,Future ,Mask Off,441,107.0,2,(x29),1768762,2.7194441E8
136,Polo G ,Martin & Gina,702,0.0,21,0,553876,2.41128929E8
852,Thomas Rhett ,Marry Me,212,0.0,52,0,446281,6.1358111E7
727,Taylor Swift ,Maroon,67,26.0,3,(x1),6847851,7.2491704E7
538,Conan Gray ,Maniac,382,0.0,66,0,400847,9.8117699E7
915,Miley Cyrus ,Malibu,144,9.0,7,0,1192630,5.7775138E7
633,YoungBoy Never Broke Again ,Make No Sense,228,0.0,25,0,613453,8.439798E7
311,Playboi Carti ,Magnolia,365,1.0,10,0,868222,1.51502606E8
923,Social House ,Magic In The Hamptons,220,0.0,76,0,382674,5.7010632E7
86,Lil Nas X ,MONTERO (Call Me By Your Name),410,123.0,1,(x11),2378862,2.88187067E8
874,Elley Duhé ,MIDDLE OF THE NIGHT,180,0.0,32,0,436972,5.9878312E7
20,J. Cole ,MIDDLE CHILD,1119,106.0,1,(x16),3800251,4.81985952E8
337,Bad Bunny ,MIA,287,22.0,2,(x5),2409584,1.43656931E8
917,Taylor Swift ,ME!,158,0.0,19,0,1104555,5.7391669E7
684,Becky G ,MAMIII,216,1.0,9,0,678178,7.7685438E7
444,Lil Skies ,Lust,426,0.0,75,0,379237,1.15693481E8
607,Zara Larsson ,Lush Life,322,0.0,24,0,421892,8.7351222E7
494,Eminem ,Lucky You,207,28.0,1,(x9),2638639,1.06685258E8
2,Juice WRLD ,Lucid Dreams,1673,178.0,1,(x20),2127668,8.64832399E8
190,Future ,Low Life,604,0.0,11,0,670545,2.02769617E8
786,Taylor Swift ,Lover,129,21.0,1,(x7),2639428,6.7263883E7
199,Justin Bieber ,Love Yourself,458,138.0,1,(x24),1333001,1.98773307E8
661,Chief Keef ,Love Sosa,318,0.0,41,0,395268,8.0223782E7
654,Rihanna ,Love On The Brain,335,0.0,35,0,543206,8.0925444E7
942,Hailee Steinfeld ,Love Myself,227,0.0,14,0,424056,5.6086741E7
651,Ellie Goulding ,Love Me Like You Do,347,74.0,1,(x12),676545,8.1076476E7
918,Ariana Grande ,Love Me Harder,278,78.0,2,(x8),391481,5.7285175E7
186,Khalid ,Love Lies,445,14.0,8,0,1088271,2.0407514E8
341,SZA ,Love Galore,426,0.0,23,0,645447,1.42655912E8
500,Frank Ocean ,Lost,303,1.0,10,0,657541,1.05158717E8
387,Russ ,Losin Control,512,0.0,58,0,379457,1.29835284E8
660,Eminem ,Lose Yourself,554,1.0,9,0,652490,8.0284666E7
477,Selena Gomez ,Lose You To Love Me,186,34.0,1,(x5),2659591,1.09150331E8
594,Taylor Swift ,Look What You Made Me Do,163,28.0,1,(x10),3828478,8.9718682E7
248,A Boogie Wit da Hoodie ,Look Back At It,366,22.0,8,0,1146596,1.75483878E8
168,XXXTENTACION ,Look At Me!,668,0.0,20,0,1035184,2.1813017E8
63,BlocBoy JB ,Look Alive,495,98.0,2,(x4),1802950,3.16629241E8
720,Justin Bieber ,Lonely,181,8.0,6,0,964623,7.3289055E7
930,R. City ,Locked Away,220,10.0,8,0,465664,5.6578381E7
34,Khalid ,Location,999,29.0,9,0,958542,4.03645089E8
920,Tainy ,Lo Siento BB:/,199,1.0,9,0,761684,5.7135915E7
854,The Beach Boys ,Little Saint Nick  1991 Remix,142,0.0,16,0,2345032,6.1339064E7
893,Meghan Trainor ,Like I'm Gonna Lose You,297,0.0,17,0,391599,5.8460209E7
603,Harry Styles ,Lights Up,205,17.0,2,(x2),2027630,8.7724368E7
877,Charlie Puth ,Light Switch,180,2.0,6,0,859606,5.971697E7
539,Major Lazer ,Light It Up,322,0.0,16,0,585856,9.8079211E7
988,Juice WRLD ,Life's A Mess,114,14.0,3,(x1),3094307,5.2474709E7
73,Future ,Life Is Good,601,57.0,2,(x33),2873235,3.05783118E8
40,Dua Lipa ,Levitating,738,113.0,3,(x3),1284080,3.87860108E8
222,NF ,Let You Down,480,4.0,9,0,829153,1.8443669E8
296,DJ Snake ,Let Me Love You,300,107.0,3,(x16),1147152,1.58366154E8
338,Hailee Steinfeld ,Let Me Go,357,0.0,17,0,728233,1.43350902E8
911,Alec Benjamin ,Let Me Down Slowly,161,0.0,33,0,594243,5.797076E7
479,Dean Martin ,Let It Snow! Let It Snow! Let It Snow!,187,7.0,7,0,3413764,1.08868445E8
363,Frank Sinatra ,Let It Snow! Let It Snow! Let It Snow!,305,8.0,8,0,2646892,1.36448853E8
766,James Bay ,Let It Go,389,0.0,53,0,289633,6.9021629E7
101,Internet Money ,Lemonade,517,138.0,1,(x11),1437460,2.73391855E8
419,Juice WRLD ,Legends,418,2.0,4,0,1239344,1.21077739E8
710,Drake ,Legend,439,13.0,4,0,546994,7.4560528E7
211,Bruno Mars ,Leave The Door Open,400,52.0,2,(x3),1765144,1.93296752E8
202,Flipp Dinero ,Leave Me Alone,418,12.0,10,0,997477,1.97450612E8
935,Marshmello ,Leave Before You Love Me,170,0.0,43,0,449891,5.6427745E7
174,Juice WRLD ,Lean Wit Me,671,1.0,8,0,992697,2.09772076E8
255,Major Lazer ,Lean On,588,142.0,2,(x7),681007,1.73817845E8
643,Taylor Swift ,Lavender Haze,68,31.0,2,(x14),7644139,8.3226296E7
132,Drake ,Laugh Now Cry Later,449,89.0,2,(x20),2600470,2.46389835E8
334,Harry Styles ,Late Night Talking,219,29.0,2,(x10),3721821,1.44096811E8
207,Wham! ,Last Christmas,315,56.0,4,0,3525042,1.95381527E8
364,Y2K ,Lalala,321,0.0,11,0,820166,1.36394278E8
355,Carolina Gaitán ,La Gaita  We Don't Talk About Bruno,201,104.0,1,(x55),1486869,1.38398595E8
826,Bad Bunny ,La Corriente,172,0.0,14,0,1395658,6.3877667E7
872,Tory Lanez ,LUV,196,0.0,14,0,664467,6.0001746E7
351,Kendrick Lamar ,LOYALTY. FEAT. RIHANNA.,330,14.0,4,0,2725761,1.39730182E8
56,Kendrick Lamar ,LOVE. FEAT. ZACARI.,814,25.0,5,0,2063209,3.29243971E8
816,Bad Bunny ,LA NOCHE DE ANOCHE,208,1.0,5,0,993418,6.4450937E7
413,J Balvin ,LA CANCIÓN,443,0.0,30,0,626782,1.23298668E8
618,Drake ,Know Yourself,419,21.0,5,0,559563,8.5852793E7
98,Drake ,Knife Talk,471,91.0,2,(x3),3908883,2.75693546E8
44,Doja Cat ,Kiss Me More,550,151.0,1,(x11),1846647,3.76965422E8
335,Jay Rock ,King's Dead,292,31.0,7,0,1146306,1.44088666E8
767,Taylor Swift ,Karma,67,21.0,4,0,5182717,6.8987192E7
657,J. Cole ,KOD,160,7.0,1,(x2),4233070,8.0773017E7
948,6ix9ine ,KIKA,123,7.0,2,(x1),1616022,5.552051E7
784,Tay,K  The Race,221,0.0,33,0,564819,6.7561106E7
825,Lil Uzi Vert ,Just Wanna Rock,73,18.0,5,0,1030822,6.4099524E7
148,Drake ,Jumpman,584,134.0,2,(x2),929883,2.3512966E8
368,Noah Cyrus ,July,509,0.0,56,0,438400,1.35753612E8
862,Lizzo ,Juice,195,0.0,57,0,435950,6.0823106E7
561,Eslabon Armado ,Jugaste y Sufrí,278,0.0,22,0,530830,9.5201278E7
876,Nat King Cole ,Joy To The World,157,0.0,28,0,1465869,5.9827161E7
8,XXXTENTACION ,Jocelyn Flores,1673,44.0,2,(x1),3175206,6.24457164E8
147,Bobby Helms ,Jingle Bell Rock,335,98.0,1,(x1),4516839,2.3533522E8
272,Drake ,Jimmy Cooks,195,107.0,1,(x1),3642078,1.66499191E8
613,Tiësto ,Jackie Chan,198,0.0,18,0,880754,8.6521189E7
396,Famous Dex ,JAPAN,299,0.0,11,0,1019372,1.27676006E8
171,Andy Williams ,It's the Most Wonderful Time of the Year,342,72.0,3,(x2),3837208,2.14480695E8
496,Ali Gatie ,It's You,297,0.0,15,0,791346,1.06473404E8
525,Perry Como ,It's Beginning to Look a Lot Like Christmas,206,0.0,13,0,2240797,1.00817505E8
217,Michael Bublé ,It's Beginning to Look a Lot Like Christmas,357,38.0,3,(x1),2978474,1.87463596E8
417,2 Chainz ,It's A Vibe,403,0.0,35,0,543374,1.22067552E8
385,Kygo ,It Ain't Me,272,28.0,3,(x3),1169170,1.30487216E8
281,Julia Michaels ,Issues,414,0.0,11,0,959567,1.63082925E8
449,Ariana Grande ,Into You,305,1.0,10,0,710370,1.1425063E8
249,Justin Bieber ,Intentions,328,42.0,2,(x1),1901883,1.7513518E8
424,Martin Garrix ,In the Name of Love,304,0.0,11,0,720257,1.20205635E8
808,The Weeknd ,In Your Eyes,150,10.0,3,(x4),2005612,6.4759227E7
934,The Weeknd ,In The Night,230,0.0,17,0,448766,5.6444533E7
85,Drake ,In My Feelings,348,83.0,1,(x37),4805299,2.88633458E8
919,Shawn Mendes ,In My Blood,141,2.0,5,0,1242334,5.7174877E7
812,Brett Young ,In Case You Didn't Know,316,0.0,94,0,253291,6.4657606E7
298,JP Saxe ,If The World Was Ending,520,0.0,43,0,444524,1.56928093E8
489,Shawn Mendes ,If I Can't Have You,209,28.0,3,(x1),1474486,1.07192421E8
46,Lil Nas X ,INDUSTRY BABY,472,267.0,1,(x42),2492612,3.73383279E8
606,Dua Lipa ,IDGAF,227,0.0,20,0,686770,8.7357163E7
810,Bazzi ,I.F.L.Y.,202,0.0,26,0,544234,6.4730494E7
158,DJ Khaled ,I'm the One,332,112.0,2,(x29),2427536,2.27464533E8
981,Bebe Rexha ,I'm a Mess,203,0.0,63,0,383316,5.3309228E7
459,Drake ,I'm Upset,170,26.0,4,0,3945109,1.12748287E8
936,Sam Smith ,I'm Not The Only One,167,124.0,2,(x16),488205,5.6402815E7
698,David Guetta ,I'm Good (Blue),124,32.0,8,0,846229,7.5294822E7
829,The Weeknd ,I Was Never There,185,5.0,5,0,2082119,6.3562499E7
230,Mike Posner ,I Took A Pill In Ibiza  Seeb Remix,442,91.0,2,(x1),912432,1.81197216E8
251,The Walters ,I Love You So,431,38.0,7,0,683985,1.74547021E8
485,Kanye West ,I Love It (& Lil Pump),175,32.0,1,(x11),1942212,1.07854141E8
348,Post Malone ,I Like You (A Happier Song),208,96.0,2,(x1),2000190,1.40872042E8
113,Lauv ,I Like Me Better,930,0.0,30,0,571396,2.63177728E8
57,Cardi B ,I Like It,548,98.0,2,(x1),1636133,3.29059657E8
944,Shawn Mendes ,I Know What You Did Last Summer,178,0.0,12,0,500452,5.5906852E7
682,Gabby Barrett ,I Hope,313,0.0,69,0,346938,7.7883408E7
620,SZA ,I Hate U,175,13.0,1,(x6),1615102,8.5718549E7
302,Gucci Mane ,I Get The Bag,335,13.0,7,0,931108,1.56184444E8
339,The Weeknd ,I Feel It Coming,331,21.0,5,0,1157486,1.43319177E8
16,Post Malone ,I Fall Apart,1278,132.0,2,(x14),1275320,5.43144261E8
285,ZAYN ,I Don’t Wanna Live Forever (Fifty Shades Darker),378,72.0,3,(x14),1195770,1.61895465E8
532,Big Sean ,I Don't Fuck With You,532,91.0,2,(x5),422959,9.965916E7
267,Ed Sheeran ,I Don't Care,323,54.0,1,(x7),3107778,1.68839409E8
415,OneRepublic ,I Ain't Worried,206,36.0,6,0,847839,1.22488638E8
815,Coldplay ,Hymn for the Weekend  Seeb Remix,201,0.0,28,0,481775,6.4502923E7
745,Kanye West ,Hurricane,123,16.0,1,(x3),3313993,7.0820755E7
590,Luke Combs ,Hurricane,417,0.0,77,0,288140,9.0807884E7
946,Charlie Puth ,How Long,163,0.0,36,0,552498,5.5860013E7
691,Alessia Cara ,How Far I'll Go,250,0.0,18,0,557999,7.6752001E7
563,Sam Smith ,How Do You Sleep?,181,3.0,10,0,870242,9.4468E7
879,Calvin Harris ,How Deep Is Your Love,271,0.0,19,0,396175,5.9463594E7
159,Drake ,Hotline Bling,555,150.0,1,(x28),1506243,2.26915487E8
724,Chance the Rapper ,Hot Shower,193,3.0,6,0,1145939,7.2612798E7
845,Young Thug ,Hot (Remix),129,3.0,6,0,919980,6.2164819E7
557,Young Thug ,Hot,191,17.0,8,0,951762,9.5787556E7
515,XXXTENTACION ,Hope,327,1.0,10,0,1443350,1.02329254E8
853,Logic ,Homicide,120,14.0,1,(x7),2720770,6.1353496E7
461,Justin Bieber ,Holy,248,35.0,1,(x1),2020462,1.12093148E8
947,Post Malone ,Hollywood's Bleeding,102,14.0,4,0,3027413,5.5584164E7
437,Michael Bublé ,Holly Jolly Christmas,266,0.0,13,0,2443625,1.17362413E8
798,Justin Bieber ,Hold On,145,9.0,3,(x3),1387228,6.6083944E7
191,Panic! At The Disco ,High Hopes,535,0.0,12,0,862030,2.01888489E8
266,Roddy Ricch ,High Fashion,354,27.0,4,0,1118927,1.69149991E8
666,Daya ,Hide Away,305,0.0,14,0,490562,7.937511E7
848,Marshmello ,Here With Me,158,0.0,15,0,802016,6.1927E7
593,Alessia Cara ,Here,323,24.0,8,0,574058,8.9798695E7
669,Pop Smoke ,Hello,257,0.0,29,0,499091,7.9167125E7
278,Adele ,Hello,404,89.0,1,(x19),2758752,1.63937424E8
559,Kane Brown ,Heaven,351,0.0,51,0,463042,9.5521001E7
166,Conan Gray ,Heather,647,13.0,8,0,888848,2.22474626E8
205,Twenty One Pilots ,Heathens,410,100.0,3,(x34),1168637,1.95918435E8
17,Glass Animals ,Heat Waves,763,248.0,1,(x34),1230046,5.40754791E8
445,The Weeknd ,Heartless,232,21.0,1,(x8),2634575,1.15431955E8
404,Diplo ,Heartless,444,0.0,53,0,436704,1.25811158E8
360,Kanye West ,Heartless,439,0.0,38,0,463393,1.37403023E8
902,Rod Wave ,Heart On Ice,211,0.0,48,0,424562,5.807605E7
891,Lil Tjay ,Headshot,147,0.0,17,0,744087,5.860924E7
130,Camila Cabello ,Havana,484,99.0,2,(x6),1184798,2.47086289E8
553,Juice WRLD ,Hate The Other Side,247,14.0,4,0,2855162,9.6515557E7
446,Ellie Goulding ,Hate Me,370,0.0,13,0,917238,1.15056947E8
181,Billie Eilish ,Happier Than Ever,459,30.0,3,(x12),1688659,2.07031225E8
64,Marshmello ,Happier,650,28.0,5,0,1201728,3.16018345E8
648,Selena Gomez ,Hands To Myself,260,32.0,6,0,669841,8.2204948E7
11,Kendrick Lamar ,HUMBLE.,1175,152.0,1,(x67),4060034,6.06305588E8
962,Quavo ,HOTEL LOBBY (Unc & Phew),164,0.0,41,0,555956,5.4850356E7
969,Baby Keem ,HONEST,151,0.0,30,0,447259,5.410282E7
771,Lil Nas X ,HOLIDAY,164,0.0,11,0,702722,6.8601292E7
81,Travis Scott ,HIGHEST IN THE ROOM,602,69.0,1,(x21),3939490,2.95198938E8
284,Giveon ,HEARTBREAK ANNIVERSARY,371,30.0,8,0,950623,1.62181516E8
806,Florida Georgia Line ,H.O.L.Y.,304,0.0,48,0,349143,6.497081E7
604,Drake ,Gyalchester,215,12.0,3,(x1),1938036,8.7719286E7
294,Lil Pump ,Gucci Gang,242,90.0,2,(x51),1574100,1.59368635E8
823,Halsey ,Graveyard,155,0.0,12,0,1152883,6.4202847E7
925,Pop Smoke ,Got It On Me,144,0.0,14,0,772282,5.6866811E7
697,Travis Scott ,Goosebumps  Remix,217,0.0,32,0,498270,7.546258E7
167,Post Malone ,Goodbyes (Feat. Young Thug),329,91.0,1,(x7),2323437,2.20243023E8
591,Selena Gomez ,Good For You,309,87.0,5,0,583377,8.9918074E7
106,SZA ,Good Days,604,83.0,1,(x3),1387122,2.70125295E8
598,Lizzo ,Good As Hell,204,0.0,19,0,765105,8.8713657E7
921,Harry Styles ,Golden,201,1.0,6,0,1403497,5.7121273E7
359,Kiiara ,Gold,403,0.0,18,0,582552,1.37920503E8
50,Meek Mill ,Going Bad,638,117.0,2,(x10),1719834,3.49994217E8
858,DaBaby ,Goin Baby,214,0.0,59,0,404398,6.1101678E7
138,Eminem ,Godzilla,665,28.0,2,(x5),2573682,2.40271807E8
18,Drake ,God's Plan,634,139.0,1,(x70),4739798,5.34994242E8
